-1.376066e+01;-1.056625e+01;-2.217235e+01;-7.877741e+00;-3.397242e+01;-7.438684e+00;2.229437e-01;-9.991737e+00;-1.641307e+00;-6.777458e+00;1.442611e+01;2.040219e+01;1.471148e+02;-1.754156e+00;-7.912150e+00;-1.342306e+00;-7.854824e-01;6.926236e+00;6.391664e+00;9.293743e+00;6.084589e+00;-3.463065e-01;-3.959128e+00;-2.045650e-01;-9.013494e-01;1.905240e+00;-1.347624e+00;-9.193870e-01;3.462529e-01;4.115478e-01;6.522308e+00;3.901876e+00;2.716069e+00;1.610518e+00;2.926158e-01;5.468302e-02;-2.070111e+00;-3.417045e+00;1.128783e-01
-1.536845e+01;-1.972712e+01;-1.862855e+01;-1.190436e+01;-2.253180e+01;-2.637100e+00;1.101076e+01;4.805818e+00;-7.821457e+00;-2.146626e+01;4.224335e+00;1.798005e+01;1.512898e+02;-2.361833e+00;-8.316454e+00;4.557421e-01;-4.792403e-01;1.378754e+01;7.001534e+00;8.045898e+00;3.866242e+00;-1.472260e+00;-4.322824e+00;-4.574219e+00;-5.562022e+00;2.045935e+00;-2.611019e-01;7.575634e-01;5.098226e-01;-6.332026e-02;3.326083e+00;1.304169e+00;-3.371071e-01;-6.173279e-01;6.223599e-01;7.091405e-01;-9.971139e-01;-1.849346e+00;-4.288248e-01
-2.183320e+01;-3.302983e+01;-1.882554e+01;-1.512104e+01;-4.999525e+00;8.430520e+00;1.985897e+01;-4.280296e-01;-1.505109e+01;-2.071857e+01;7.880743e+00;-8.212149e-01;1.528105e+02;-1.480694e+00;-5.983966e+00;1.526909e+00;-2.309149e-01;1.297136e+01;6.639754e+00;6.580663e+00;3.542787e+00;-1.573251e+00;-5.004262e+00;-6.055455e+00;-4.568560e+00;1.278061e+00;6.168913e-01;2.265758e+00;2.519015e-01;-8.321379e-01;-1.492533e+00;-1.173879e+00;-2.451329e+00;-2.168653e+00;6.545772e-01;1.120428e+00;6.756234e-01;6.473172e-01;-7.405450e-01
-2.158499e+01;-3.330004e+01;-1.773251e+01;-1.250239e+01;6.696793e+00;9.313975e+00;2.036322e+01;-1.630794e-02;-1.310321e+01;-2.850873e+01;-1.072168e+01;-8.468877e+00;1.538468e+02;-2.193933e-01;-2.527385e+00;-1.676025e-02;-2.501602e+00;8.572008e+00;4.940346e+00;2.061029e+00;9.119968e-02;1.365813e+00;-1.138803e+00;-2.196963e+00;-1.496823e+00;-2.136505e-01;5.234632e-01;2.607515e+00;3.726274e-02;-1.213991e+00;-4.201779e+00;-1.720572e+00;-2.223589e+00;-2.376499e+00;3.504240e-01;1.589164e+00;2.855254e+00;1.160663e+00;-6.901659e-01
-1.805587e+01;-3.369962e+01;-1.498582e+01;-8.733302e+00;1.627011e+01;1.978455e+01;2.845003e+01;1.013326e+01;-6.866684e+00;-2.827753e+01;-8.378156e+00;1.078386e+01;1.522266e+02;2.590807e-01;5.221031e-01;1.534523e-01;-3.934991e+00;2.071336e+00;1.552864e+00;2.953510e-02;-2.871158e+00;1.507543e+00;5.100269e-02;1.984924e+00;3.026373e-01;-6.676925e-01;-1.230787e-01;1.605436e+00;-9.997109e-02;-9.111411e-01;-4.262605e+00;-1.758978e+00;-1.688469e+00;-2.127192e+00;-9.029597e-01;1.133550e+00;2.892037e+00;-3.153358e-02;-3.675844e-01
-1.835409e+01;-3.202915e+01;-2.063221e+01;-2.760624e+01;9.693430e+00;1.638762e+01;1.702038e+01;-1.882895e-02;-5.084598e+00;-2.338079e+01;1.368971e+00;4.693393e+00;1.505135e+02;-6.144041e-01;1.468087e+00;1.328784e+00;-4.697156e+00;-1.771339e+00;9.421182e-01;2.035149e-01;-4.809279e+00;-1.260537e+00;1.095363e+00;5.681861e+00;-2.194307e+00;-4.320175e-01;-3.698665e-01;3.749829e-01;1.943872e-01;3.685527e-01;-2.896021e+00;-1.200437e+00;-9.413552e-02;-2.727234e-01;-2.079319e+00;-4.040731e-01;1.620611e+00;1.184442e-01;1.967270e-02
-2.215325e+01;-3.105476e+01;-1.660843e+01;-2.724407e+01;3.858836e+00;1.265802e+01;2.167807e+01;-1.478256e+01;-1.152269e+01;-2.302752e+01;1.176003e+01;-5.889163e+00;1.511387e+02;-1.898582e+00;4.547939e-02;3.542815e-01;-3.688843e+00;-3.169985e+00;-1.560225e-01;-9.329268e-01;-4.642932e+00;-4.774874e+00;-4.535946e-01;4.465320e+00;-4.377486e+00;-4.506775e-01;-8.026169e-02;-4.566733e-01;-1.684459e-01;9.970807e-01;-8.584291e-01;-3.719075e-01;3.973833e-01;1.334107e+00;-1.607772e+00;-6.105680e-01;9.234662e-02;1.296546e+00;9.634598e-02
-2.260832e+01;-2.728203e+01;-1.027729e+01;-2.673279e+01;4.045732e+00;1.758783e+01;2.476678e+01;-1.160480e+01;-1.707789e+01;-2.565692e+01;7.618527e+00;-1.110390e+01;1.522307e+02;-9.898947e-01;-4.141590e-01;8.547609e-01;-7.819124e-01;-3.287437e+00;-2.073939e-01;2.071582e+00;-3.865303e-01;-5.889574e+00;-2.906870e+00;4.665893e+00;1.435459e+00;-2.237945e-01;2.973852e-01;-5.323892e-01;-6.337075e-01;8.597528e-01;8.393689e-01;-1.333117e-02;1.870832e-01;1.432583e+00;2.971008e-02;2.081642e-01;-6.293498e-01;2.216621e+00;6.859847e-02
-2.542166e+01;-3.584578e+01;-1.839188e+01;-2.761425e+01;3.244028e+00;1.840433e+01;1.991220e+01;-7.288415e+00;-2.474441e+01;-2.940744e+01;1.082367e+01;-3.204923e+00;1.491147e+02;4.551754e-02;-8.201401e-01;-4.517654e-01;-9.072100e-01;-1.462761e+00;2.680825e-01;1.082418e+00;1.588001e+00;-4.216798e+00;-1.000721e+00;2.954641e+00;4.970486e+00;-2.900742e-01;6.058601e-01;1.299563e-01;-2.837175e-01;4.609354e-01;1.988443e+00;3.036630e-01;8.953575e-02;4.783483e-01;1.934996e+00;1.375133e+00;-5.978088e-01;1.061030e+00;1.606781e-01
-2.166936e+01;-3.170444e+01;-1.546668e+01;-3.133072e+01;-6.436353e+00;1.247749e+01;2.826122e+01;-5.698551e+00;-2.792161e+01;-3.472519e+01;2.516662e+01;1.052857e+01;1.504066e+02;-9.952793e-02;-7.610485e-01;-1.436730e+00;-1.789209e+00;1.571893e+00;6.634098e-01;1.312586e-01;-7.618323e-01;-1.391025e+00;2.409747e+00;3.290452e+00;4.214813e+00;-1.693268e-01;4.024982e-01;3.277116e-01;-1.233779e-01;2.224420e-02;2.099672e+00;4.208332e-01;-6.938249e-01;-5.063856e-01;2.783845e+00;1.799470e+00;-9.569513e-01;-1.758204e+00;1.865248e-01
-2.239514e+01;-3.294426e+01;-1.627256e+01;-2.948116e+01;1.786075e+00;1.655360e+01;2.534293e+01;-9.795675e+00;-2.718482e+01;-2.349700e+01;1.775919e+01;8.147029e+00;1.506004e+02;6.855348e-01;8.687056e-01;8.143930e-02;-8.805178e-01;4.342566e+00;9.268907e-01;4.849138e-01;-2.063540e+00;2.650834e+00;3.763762e+00;2.163996e+00;-4.620124e-01;3.254791e-01;2.084081e-01;3.272219e-01;3.649539e-01;-1.142377e-01;9.857963e-01;1.282298e-01;-2.665741e-01;-5.649796e-01;2.216300e+00;5.743598e-01;-9.358411e-01;-2.959007e+00;1.804636e-01
-2.461922e+01;-3.253803e+01;-1.852060e+01;-3.474538e+01;1.263418e+01;2.183024e+01;2.270770e+01;-1.416033e+01;-2.281281e+01;-1.656341e+01;2.060302e+01;4.294188e+00;1.506412e+02;7.025875e-01;3.799765e-01;-2.873077e-02;-6.840376e-01;4.308256e+00;1.567368e+00;-1.098790e+00;-1.092688e+00;4.595836e+00;3.708240e+00;2.764582e-01;-4.639312e+00;4.010529e-01;8.188774e-02;7.376406e-02;4.631881e-01;-9.588623e-02;-3.929898e-01;-1.502508e-01;1.693105e-01;5.269371e-02;8.978831e-01;-5.263683e-01;-1.268262e+00;-2.129006e+00;5.128082e-02
-2.051906e+01;-3.108545e+01;-1.645772e+01;-3.030950e+01;1.542160e+01;1.836241e+01;2.511352e+01;-1.337523e+01;-1.404464e+01;-1.966952e+01;2.392545e+01;-2.397794e+00;1.506248e+02;6.865004e-01;2.454571e-01;6.690049e-01;-2.030984e+00;2.098040e+00;4.572527e-01;3.645720e-01;-1.071469e+00;3.871271e+00;1.221832e+00;-2.175678e-01;-5.397485e+00;3.270538e-01;-3.902095e-01;-2.148350e-01;-6.182437e-02;-4.173274e-01;-9.775610e-01;8.348485e-02;1.341680e-01;7.177428e-02;-9.632508e-01;-5.122583e-02;-8.673415e-01;-1.967808e-01;-1.837343e-01
-1.909446e+01;-3.073396e+01;-1.551775e+01;-3.433673e+01;8.287167e+00;1.940993e+01;2.288198e+01;-9.372216e+00;-1.151252e+01;-1.809772e+01;2.346578e+01;-7.395578e+00;1.523997e+02;3.094280e-01;-8.060398e-02;5.854279e-01;-1.693407e+00;7.292079e-01;1.469750e-01;1.037982e+00;-9.943991e-01;2.488172e+00;1.048871e+00;-1.860075e+00;-3.962480e+00;8.628998e-02;-5.460224e-01;-1.254304e-01;-4.299231e-01;-7.056224e-02;-7.208585e-01;7.690518e-02;2.396526e-02;1.427299e-02;-1.908977e+00;5.337821e-01;1.043838e-03;1.875003e+00;-3.214354e-01
-2.172502e+01;-3.261901e+01;-1.442896e+01;-3.984040e+01;1.444978e+01;2.005002e+01;2.707866e+01;-1.754708e+01;-1.347861e+01;-1.662068e+01;1.523997e+01;-1.299551e+01;1.513564e+02;-1.068933e+00;2.482071e-02;-5.347619e-01;-2.462470e+00;1.244286e+00;2.054511e+00;8.736744e-02;-1.753813e+00;-1.111588e+00;4.837317e+00;-1.104445e+00;-1.784333e+00;-4.358109e-01;-4.407987e-01;-3.416409e-02;-6.890489e-01;6.296342e-01;-4.699339e-01;6.133978e-02;-3.205843e-01;5.469632e-01;-1.967204e+00;6.180921e-01;6.550950e-01;3.199666e+00;-3.014967e-01
-2.246910e+01;-3.217427e+01;-1.660784e+01;-3.844697e+01;1.676612e+01;2.172131e+01;2.691505e+01;-1.704640e+01;-1.065496e+01;-1.284347e+01;1.564539e+01;-1.021935e+01;1.507068e+02;-1.149808e+00;-1.368574e-01;-1.576463e+00;-8.211060e-01;1.130841e+00;1.153264e+00;-8.403616e-01;-6.801512e-01;-2.457618e+00;4.569407e+00;7.251159e-01;2.929125e+00;-8.246918e-01;-4.719307e-02;-2.185764e-02;-3.786297e-01;7.898489e-01;-3.285032e-01;-2.588425e-01;5.413979e-03;8.820437e-01;-1.324237e+00;-4.514049e-01;8.069929e-01;3.204833e+00;-1.465245e-01
-2.417640e+01;-3.024119e+01;-1.858649e+01;-4.056673e+01;1.740355e+01;2.747927e+01;2.353382e+01;-1.830720e+01;-2.003135e+01;1.889942e+00;2.231342e+01;-9.907572e+00;1.492921e+02;-7.878750e-01;1.027634e-01;-1.695294e+00;6.810364e-01;-4.524463e-01;2.608069e-01;-2.991776e-01;1.506223e+00;-3.491853e+00;2.552023e+00;1.765312e+00;7.155043e+00;-7.249390e-01;3.899316e-01;-1.195989e-01;2.322270e-01;6.775485e-01;-2.017740e-01;-8.648213e-01;7.089366e-01;5.256845e-01;9.231937e-03;-2.111567e+00;-1.095402e-01;1.859209e+00;6.719010e-02
-2.361781e+01;-3.260715e+01;-2.132130e+01;-3.807909e+01;1.246449e+01;2.146163e+01;2.045259e+01;-1.239291e+01;-2.052423e+01;-4.505996e+00;2.355464e+01;5.706077e+00;1.493083e+02;-6.706639e-02;-2.288635e-01;-7.274545e-01;6.840843e-01;-6.494217e-02;-2.503851e-01;1.258325e+00;1.785802e+00;-2.942882e+00;-6.550636e-02;7.400114e-01;7.591994e+00;-5.017685e-01;4.454594e-01;1.555822e-01;6.304535e-01;3.224969e-04;-7.886994e-03;-4.524329e-01;1.048844e+00;-6.947378e-01;6.942089e-01;-1.796082e+00;-8.995031e-01;-1.003027e+00;1.730048e-01
-2.509004e+01;-3.188875e+01;-2.054870e+01;-3.661916e+01;1.433837e+01;2.148390e+01;2.881400e+01;-1.234271e+01;-2.600324e+01;-8.029302e+00;2.011191e+01;1.481699e+01;1.484310e+02;3.393545e-01;-5.271710e-01;2.018692e-01;1.726776e-01;8.333074e-01;-1.567770e+00;2.582708e+00;-3.583665e-01;-8.227960e-01;-3.403061e+00;-1.659594e+00;5.180278e+00;-2.613220e-01;3.455017e-01;3.058903e-01;4.187419e-01;-2.634115e-01;-3.154023e-01;1.276987e-01;3.116118e-01;-1.466020e+00;1.103598e+00;-9.684641e-01;-7.225111e-01;-3.431066e+00;1.416002e-01
-2.234761e+01;-3.249481e+01;-1.926401e+01;-3.700034e+01;1.797400e+01;2.346707e+01;3.056658e+01;-1.109964e+01;-2.238342e+01;-8.211382e+00;2.044620e+01;1.537833e+01;1.486286e+02;5.138744e-01;9.560210e-01;6.272230e-01;-5.653141e-01;4.485291e-01;-1.946115e-01;2.962915e+00;-3.221545e+00;-3.211014e-01;-1.433461e+00;-2.059947e+00;-1.098626e+00;-1.914764e-01;9.884269e-04;4.905523e-01;-1.409985e-01;1.090917e-01;-1.023572e+00;3.729121e-01;-5.712068e-01;-7.673408e-01;9.075917e-01;-3.093294e-01;-4.796609e-01;-3.390254e+00;9.908615e-02
-2.311473e+01;-3.293322e+01;-1.860579e+01;-4.024273e+01;1.881532e+01;1.863770e+01;3.139036e+01;-2.074567e+01;-2.321574e+01;-1.327267e+01;1.556967e+01;1.115769e+01;1.483254e+02;6.491632e-01;1.039772e+00;-2.789232e-01;-1.132202e-02;-2.286193e+00;8.714134e-01;4.065866e-01;-3.320206e+00;7.152462e-01;-1.606319e+00;-4.472647e-01;-5.654976e+00;-1.720840e-01;-1.346523e-01;5.166625e-01;-6.944172e-01;4.388725e-01;-1.137718e+00;-1.563050e-01;-1.260073e+00;1.119270e+00;5.247687e-01;-1.315287e-01;-5.452180e-03;-1.255765e+00;1.319286e-01
-2.203609e+01;-2.730482e+01;-1.915664e+01;-3.909388e+01;1.246865e+01;2.191167e+01;3.397898e+01;-2.429916e+01;-2.352349e+01;-9.051618e+00;1.552602e+01;2.042593e+00;1.484037e+02;-2.170286e-01;1.440426e+00;-1.192051e+00;1.321542e+00;-3.623049e+00;3.945835e-01;-5.096489e-01;-5.699827e-01;8.260561e-01;-2.510524e+00;-2.264457e+00;-3.941653e+00;-5.095673e-02;-2.895871e-01;2.942981e-01;-7.805985e-01;4.642201e-01;-3.786767e-01;-1.545109e+00;-1.182908e+00;2.689446e+00;1.616820e-01;-8.662260e-01;-1.198270e-02;1.516942e+00;1.439760e-01
-2.199998e+01;-2.928489e+01;-2.199700e+01;-3.562899e+01;5.660074e+00;2.661867e+01;2.914074e+01;-2.234398e+01;-2.185698e+01;-1.564078e+01;2.033567e+01;-6.790020e+00;1.476830e+02;3.154469e-02;1.813939e+00;-2.360580e+00;1.423612e+00;-2.819494e+00;-2.643893e+00;-1.981375e+00;3.912201e+00;1.227469e+00;-3.522173e+00;-1.584599e+00;3.229647e-01;3.280609e-01;-2.429945e-01;1.945712e-01;-3.115615e-01;4.817452e-01;6.943027e-01;-1.885088e+00;-4.854915e-01;2.374122e+00;-2.901697e-01;-3.123437e-01;-2.557683e-01;2.697586e+00;1.372028e-01
-2.399013e+01;-2.711685e+01;-2.352866e+01;-3.269949e+01;6.436383e+00;2.144950e+01;2.914315e+01;-1.315040e+01;-1.893253e+01;-1.957995e+01;6.740911e+00;4.643925e+00;1.486950e+02;-6.252516e-01;2.040428e+00;-2.234941e+00;1.038320e+00;-1.178204e+00;-6.162503e+00;-1.757645e+00;6.609483e+00;2.311972e-01;-4.806664e+00;-1.551193e+00;3.497112e+00;2.783310e-01;1.093786e-01;-1.640058e-01;4.501952e-01;2.335556e-01;7.203358e-01;-1.130635e+00;-1.435436e-01;6.090264e-01;-4.935521e-01;4.575112e-01;2.663614e-01;1.963860e+00;4.705841e-02
-2.197999e+01;-2.395751e+01;-2.822268e+01;-3.632186e+01;7.733990e+00;5.649318e+00;2.390140e+01;-6.759045e+00;-1.937388e+01;-2.561937e+01;1.203923e+01;1.147185e+01;1.498201e+02;-3.616978e-01;1.712628e+00;-1.315286e+00;2.539016e+00;-3.710275e-02;-5.275481e+00;-1.396873e+00;4.960671e+00;-4.381727e-01;-2.019968e+00;-2.082738e+00;4.113573e+00;3.492859e-01;4.110762e-01;-5.369276e-01;8.828343e-01;2.203386e-02;3.336096e-01;8.249226e-01;2.475998e-02;-1.693608e+00;2.091598e-01;1.221627e+00;-1.925655e-01;7.320674e-01;4.133331e-02
-2.517234e+01;-1.976637e+01;-2.721850e+01;-3.355585e+01;5.540672e+00;1.583828e+00;2.781042e+01;9.557933e-01;-2.360906e+01;-2.809565e+01;1.191828e+01;1.039722e+01;1.487268e+02;5.264856e-01;6.710526e-01;5.362781e-01;1.931618e+00;-1.412566e+00;-3.942797e+00;-1.519618e+00;1.950914e+00;-8.088833e-01;-9.740707e-01;-6.835812e-01;3.982345e+00;1.737228e-01;1.011554e+00;-6.372066e-01;4.179274e-01;-9.389823e-01;1.616784e-01;2.112642e+00;-6.112206e-01;-3.210247e+00;1.631080e+00;1.608392e+00;-5.964164e-01;1.086829e-02;1.215089e-01
-2.321736e+01;-2.439699e+01;-2.672851e+01;-2.250574e+01;5.922415e+00;1.017410e+01;2.282274e+01;-4.593716e+00;-2.170958e+01;-2.148277e+01;7.333294e+00;1.090120e+01;1.494135e+02;1.511057e+00;-1.860115e-01;6.679819e-01;1.087132e+00;-1.034265e+00;3.708671e-01;-1.976589e+00;-2.226553e+00;2.793308e+00;6.696640e-01;-2.981233e+00;3.740685e+00;5.870315e-01;1.092449e+00;-2.160828e-01;-2.792749e-01;-1.923405e+00;-7.850344e-02;1.523064e+00;-9.521850e-01;-2.454288e+00;1.841620e+00;1.154807e+00;-3.555140e-01;-1.002987e+00;-3.643829e-02
-2.073901e+01;-2.354184e+01;-2.159435e+01;-2.994946e+01;2.793397e-01;-5.268752e-01;2.208439e+01;-4.478489e+00;-2.180909e+01;-2.651860e+01;5.675973e+00;2.484097e+01;1.497669e+02;3.496143e+00;-1.962851e-01;-1.136938e+00;-2.930650e+00;1.287686e-01;1.577533e+00;-4.523890e+00;-5.848138e+00;6.770856e+00;1.890481e+00;-4.084027e+00;3.737897e+00;7.670029e-01;8.716193e-01;3.868432e-01;-6.410036e-01;-1.368678e+00;-1.754878e-01;7.989178e-01;-3.666914e-01;-3.322464e-01;6.820846e-01;5.479354e-01;-3.060129e-01;-2.187001e+00;-2.833618e-01
